hostname,country,sector,source
www.data.gov.sg,Singapore,Government,https://www.sgdi.gov.sg/
www.open.gov.sg,Singapore,Government,https://www.sgdi.gov.sg/
www.careers.gov.sg,Singapore,Government,https://www.sgdi.gov.sg/
www.reach.gov.sg,Singapore,Government,https://www.sgdi.gov.sg/
ask.gov.sg,Singapore,Government,https://www.sgdi.gov.sg/
form.gov.sg,Singapore,Government,https://www.sgdi.gov.sg/
go.gov.sg,Singapore,Government,https://www.sgdi.gov.sg/
www.singpass.gov.sg,Singapore,Government,https://www.sgdi.gov.sg/
www.corppass.gov.sg,Singapore,Government,https://www.sgdi.gov.sg/
www.vica.gov.sg,Singapore,Government,https://www.sgdi.gov.sg/
www.avs.gov.sg,Singapore,Government,https://www.sgdi.gov.sg/
admiraltypri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.admiraltysec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.ahmadibrahimpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.ahmadibrahimsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.aitong.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
alexandrapri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.anchorgreenpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.andersonpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.andersonsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.asrjc.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.angmokiopri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.angmokiosec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.anglicanhigh.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
acjc.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.acsbr.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.acsindep.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.acsj.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.acspri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
angsanapri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.assumptionenglish.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.aps.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bartleysec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
beaconpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.beattysec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bedokgreenpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bedokgreensec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bedoksouthsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bedokviewsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bendemeerpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bendemeersec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.blangahrisepri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.boonlaygardenpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.boonlaysec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bowensec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.broadricksec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bukitbatoksec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bukitmerahsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bpghs.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bukitpanjangpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bukittimahpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bukitviewpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.bukitviewsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.canberrapri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
canberrasec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
canossacatholicpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.cantonmentpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.casuarinapri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.catholichigh.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
cjc.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.cedargirlssec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.cedarpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.changkatchangisec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.changkatpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
chijkcp.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chijkellock.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chijkatongconvent.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chijourladyofgoodcounsel.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chijourladyofthenativity.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chijourladyqueenofpeace.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chijpritoapayoh.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chijsec.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chijstjosephsconvent.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chijstnicholasgirls.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chijsttheresasconvent.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chongfu.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chongzhengpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.christchurchsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chuachukangpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chuachukangsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chungchenghighmain.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.chungchenghighyishun.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.clementipri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.clementitownsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.commonwealthsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.compassvalepri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.compassvalesec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.concordpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.corporationpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.crescent.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.crestsec.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.damaipri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.damaisec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.dazhongpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.delasalle.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.deyisec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.dunearnsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.dunmanhigh.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.dunmansec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.eastspringpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.eastspringsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.edgefieldpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.edgefieldsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.eliasparkpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
endeavourpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.eunoiajc.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.evergreenpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.evergreensec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.fmsp.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.fairfieldmethodistsec.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
www.farrerparkpri.moe.edu.sg,Singapore,Education,https://data.gov.sg/datasets/d_688b934f82c1059ed0a6993d2a829089/view
